image_key,split,image_id,stem,file_name,image_path,width,height,image_area,n_objects,n_edges,pairwise_truncated,class_entropy,total_bbox_area,image_area_density,graph_score_raw_sum,graph_score_mean,graph_score,S_iou,S_prox,S_scale,S_direction,relation_entropy,relation_counts
train:sequence-20250224-135305-616225-985290-d5313a2e0fa6150f098ef8aac406cb076ab5f139b25b324e6c2ebe4b8ed44ca9-8,train,sequence-20250224-135305-616225-985290-d5313a2e0fa6150f098ef8aac406cb076ab5f139b25b324e6c2ebe4b8ed44ca9-8,sequence-20250224-135305-616225-985290-d5313a2e0fa6150f098ef8aac406cb076ab5f139b25b324e6c2ebe4b8ed44ca9-8,sequence-20250224-135305-616225-985290-d5313a2e0fa6150f098ef8aac406cb076ab5f139b25b324e6c2ebe4b8ed44ca9-8.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250224-135305-616225-985290-d5313a2e0fa6150f098ef8aac406cb076ab5f139b25b324e6c2ebe4b8ed44ca9-8.npy,256,192,49152,5,10,False,0.0,6838.592891791681,0.13913152856021485,18.44265814400757,1.844265814400757,1.844265814400757,0.005674353625493968,3.370786900319483,5.969709143989954,9.096487746072638,1.0296530140645737,"{'right_of': 5, 'above': 3, 'left_of': 2}"
train:sequence-20250225-163310-274038-94eadd-cf09f67c37aee97dd3d5878e95cf9706c571e94558974142ab216e5008f38894-58,train,sequence-20250225-163310-274038-94eadd-cf09f67c37aee97dd3d5878e95cf9706c571e94558974142ab216e5008f38894-58,sequence-20250225-163310-274038-94eadd-cf09f67c37aee97dd3d5878e95cf9706c571e94558974142ab216e5008f38894-58,sequence-20250225-163310-274038-94eadd-cf09f67c37aee97dd3d5878e95cf9706c571e94558974142ab216e5008f38894-58.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250225-163310-274038-94eadd-cf09f67c37aee97dd3d5878e95cf9706c571e94558974142ab216e5008f38894-58.npy,256,192,49152,4,6,False,0.0,6953.330844779733,0.14146587818969183,11.065776903942854,1.8442961506571425,1.8442961506571425,0.06633903646014405,2.314618771940753,3.080694640697869,5.604124454844087,1.3296613488547582,"{'right_of': 2, 'above': 1, 'overlap': 1, 'left_of': 2}"
train:sequence-20250408-141751-947338-94b4c8-8b54421597e0cf8549b4e966f605fc0ab75b325da7031b6f62cff83aafc5b44a-28,train,sequence-20250408-141751-947338-94b4c8-8b54421597e0cf8549b4e966f605fc0ab75b325da7031b6f62cff83aafc5b44a-28,sequence-20250408-141751-947338-94b4c8-8b54421597e0cf8549b4e966f605fc0ab75b325da7031b6f62cff83aafc5b44a-28,sequence-20250408-141751-947338-94b4c8-8b54421597e0cf8549b4e966f605fc0ab75b325da7031b6f62cff83aafc5b44a-28.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250408-141751-947338-94b4c8-8b54421597e0cf8549b4e966f605fc0ab75b325da7031b6f62cff83aafc5b44a-28.npy,256,192,49152,6,15,False,0.0,6033.248488499255,0.12274675473020945,27.665006777960972,1.8443337851973982,1.8443337851973982,0.0006700593058702748,6.7131915860957445,7.553925643255103,13.397219489304252,1.1369165918330009,"{'above': 8, 'left_of': 4, 'right_of': 2, 'below': 1}"
train:sequence-20250226-150939-094147-985290-c9677f2d2fbbfd9192831a1983c59238dd207e3b4dcfc59520e69f174a34c01d-28,train,sequence-20250226-150939-094147-985290-c9677f2d2fbbfd9192831a1983c59238dd207e3b4dcfc59520e69f174a34c01d-28,sequence-20250226-150939-094147-985290-c9677f2d2fbbfd9192831a1983c59238dd207e3b4dcfc59520e69f174a34c01d-28,sequence-20250226-150939-094147-985290-c9677f2d2fbbfd9192831a1983c59238dd207e3b4dcfc59520e69f174a34c01d-28.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250226-150939-094147-985290-c9677f2d2fbbfd9192831a1983c59238dd207e3b4dcfc59520e69f174a34c01d-28.npy,256,192,49152,3,3,False,0.0,3694.4327079271325,0.07516342586114771,5.53401816826833,1.84467272275611,1.84467272275611,0.0,1.1339394931988485,1.4004583571972093,2.999620317872272,0.6365141682948128,"{'left_of': 1, 'right_of': 2}"
train:sequence-20250225-150424-521293-985a55-bee18c133e2b27a416c1f2a12b0ee7190fc887f198cc4a4807ce30cacd4014b2-23,train,sequence-20250225-150424-521293-985a55-bee18c133e2b27a416c1f2a12b0ee7190fc887f198cc4a4807ce30cacd4014b2-23,sequence-20250225-150424-521293-985a55-bee18c133e2b27a416c1f2a12b0ee7190fc887f198cc4a4807ce30cacd4014b2-23,sequence-20250225-150424-521293-985a55-bee18c133e2b27a416c1f2a12b0ee7190fc887f198cc4a4807ce30cacd4014b2-23.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250225-150424-521293-985a55-bee18c133e2b27a416c1f2a12b0ee7190fc887f198cc4a4807ce30cacd4014b2-23.npy,256,192,49152,4,6,False,0.0,5374.871354609322,0.10935203765074304,11.068704136814478,1.844784022802413,1.844784022802413,0.0,2.5449097679170993,3.196609344586543,5.327185024310836,1.0114042647073518,"{'left_of': 3, 'below': 2, 'right_of': 1}"
train:sequence-20250320-153839-533746-985a0a-767c86cc93b230c4d85fea851d62ada7293c4f716533933c9cd7bdad1283c3ec-58,train,sequence-20250320-153839-533746-985a0a-767c86cc93b230c4d85fea851d62ada7293c4f716533933c9cd7bdad1283c3ec-58,sequence-20250320-153839-533746-985a0a-767c86cc93b230c4d85fea851d62ada7293c4f716533933c9cd7bdad1283c3ec-58,sequence-20250320-153839-533746-985a0a-767c86cc93b230c4d85fea851d62ada7293c4f716533933c9cd7bdad1283c3ec-58.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250320-153839-533746-985a0a-767c86cc93b230c4d85fea851d62ada7293c4f716533933c9cd7bdad1283c3ec-58.npy,256,192,49152,5,10,False,0.0,6988.1212794505245,0.14217369139507088,18.450289940618028,1.8450289940618028,1.8450289940618028,0.04838779801420871,5.617251344330996,4.071793563821641,8.71285723445118,1.0296530140645737,"{'right_of': 2, 'below': 5, 'above': 3}"
train:sequence-20250207-144222-897673-ce3385-b02c12f8a1a92ac1f4f8ae3960ced4696260437613ffb72366b7edfbd82b10f4-0,train,sequence-20250207-144222-897673-ce3385-b02c12f8a1a92ac1f4f8ae3960ced4696260437613ffb72366b7edfbd82b10f4-0,sequence-20250207-144222-897673-ce3385-b02c12f8a1a92ac1f4f8ae3960ced4696260437613ffb72366b7edfbd82b10f4-0,sequence-20250207-144222-897673-ce3385-b02c12f8a1a92ac1f4f8ae3960ced4696260437613ffb72366b7edfbd82b10f4-0.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250207-144222-897673-ce3385-b02c12f8a1a92ac1f4f8ae3960ced4696260437613ffb72366b7edfbd82b10f4-0.npy,256,192,49152,2,1,False,0.0,2270.4255772279284,0.04619192662003435,1.8451095914882667,1.8451095914882667,1.8451095914882667,0.0,0.6583618173661787,0.44641307260136565,0.7403347015207222,0.0,{'right_of': 1}
train:sequence-20250310-143713-539969-ce4b3d-98644674e38f54e9e01f9ec8381dc104f433165b32741d5c8b6817fb2a39dd70-42,train,sequence-20250310-143713-539969-ce4b3d-98644674e38f54e9e01f9ec8381dc104f433165b32741d5c8b6817fb2a39dd70-42,sequence-20250310-143713-539969-ce4b3d-98644674e38f54e9e01f9ec8381dc104f433165b32741d5c8b6817fb2a39dd70-42,sequence-20250310-143713-539969-ce4b3d-98644674e38f54e9e01f9ec8381dc104f433165b32741d5c8b6817fb2a39dd70-42.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250310-143713-539969-ce4b3d-98644674e38f54e9e01f9ec8381dc104f433165b32741d5c8b6817fb2a39dd70-42.npy,256,192,49152,3,3,False,0.0,6830.470588751603,0.13896627988182786,5.5368018618658486,1.8456006206219495,1.8456006206219495,0.0,1.0223795087195846,1.9411985005457062,2.5732238526005573,0.6365141682948128,"{'left_of': 1, 'above': 2}"
train:sequence-20250228-125700-966325-ce33dc-fb24070ae179896edc8a52b6689352dc66a4fc828d4551fb64ba4335a0fd784e-48,train,sequence-20250228-125700-966325-ce33dc-fb24070ae179896edc8a52b6689352dc66a4fc828d4551fb64ba4335a0fd784e-48,sequence-20250228-125700-966325-ce33dc-fb24070ae179896edc8a52b6689352dc66a4fc828d4551fb64ba4335a0fd784e-48,sequence-20250228-125700-966325-ce33dc-fb24070ae179896edc8a52b6689352dc66a4fc828d4551fb64ba4335a0fd784e-48.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250228-125700-966325-ce33dc-fb24070ae179896edc8a52b6689352dc66a4fc828d4551fb64ba4335a0fd784e-48.npy,256,192,49152,3,3,False,0.0,6115.405049753709,0.12441823424791888,5.537857027149464,1.8459523423831545,1.8459523423831545,0.0,1.2022325419532898,1.6291017753853678,2.706522709810806,0.6365141682948128,"{'left_of': 1, 'below': 2}"
train:sequence-20250307-161406-529915-985a0a-697a65572df6f192c85147a902df8c9229c7198daf011beb589acfa7b7812430-27,train,sequence-20250307-161406-529915-985a0a-697a65572df6f192c85147a902df8c9229c7198daf011beb589acfa7b7812430-27,sequence-20250307-161406-529915-985a0a-697a65572df6f192c85147a902df8c9229c7198daf011beb589acfa7b7812430-27,sequence-20250307-161406-529915-985a0a-697a65572df6f192c85147a902df8c9229c7198daf011beb589acfa7b7812430-27.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250307-161406-529915-985a0a-697a65572df6f192c85147a902df8c9229c7198daf011beb589acfa7b7812430-27.npy,256,192,49152,2,1,False,0.0,2603.0844732122873,0.0529598891848203,1.8462030675122183,1.8462030675122183,1.8462030675122183,0.0,0.2121168822183736,0.6785855594190412,0.9555006258748036,0.0,{'left_of': 1}
train:sequence-20250228-124946-845894-ce2df1-64efe7b1db5cdfbac07ac8b12bab8a8d1abf98bd04e74c6c3ee2878eb1df6bbf-28,train,sequence-20250228-124946-845894-ce2df1-64efe7b1db5cdfbac07ac8b12bab8a8d1abf98bd04e74c6c3ee2878eb1df6bbf-28,sequence-20250228-124946-845894-ce2df1-64efe7b1db5cdfbac07ac8b12bab8a8d1abf98bd04e74c6c3ee2878eb1df6bbf-28,sequence-20250228-124946-845894-ce2df1-64efe7b1db5cdfbac07ac8b12bab8a8d1abf98bd04e74c6c3ee2878eb1df6bbf-28.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250228-124946-845894-ce2df1-64efe7b1db5cdfbac07ac8b12bab8a8d1abf98bd04e74c6c3ee2878eb1df6bbf-28.npy,256,192,49152,5,10,False,0.0,8797.700572799877,0.178989676367185,18.463312262155007,1.8463312262155007,1.8463312262155007,0.0,3.555534301666129,5.416034679655365,9.491743280833516,1.0888999753452238,"{'above': 1, 'left_of': 1, 'right_of': 6, 'below': 2}"
train:sequence-20250312-161254-153087-984cb1-667a0d126b882009e4697ac121b8fd7419eabb46cd129ecd5f718dd5c96904d1-15,train,sequence-20250312-161254-153087-984cb1-667a0d126b882009e4697ac121b8fd7419eabb46cd129ecd5f718dd5c96904d1-15,sequence-20250312-161254-153087-984cb1-667a0d126b882009e4697ac121b8fd7419eabb46cd129ecd5f718dd5c96904d1-15,sequence-20250312-161254-153087-984cb1-667a0d126b882009e4697ac121b8fd7419eabb46cd129ecd5f718dd5c96904d1-15.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250312-161254-153087-984cb1-667a0d126b882009e4697ac121b8fd7419eabb46cd129ecd5f718dd5c96904d1-15.npy,256,192,49152,4,6,False,0.0,3448.617386058435,0.07016230033484772,11.078253560299004,1.8463755933831674,1.8463755933831674,0.06184346285544574,2.5955236491794764,2.807122032064489,5.6137644161995945,1.0114042647073518,"{'right_of': 2, 'left_of': 3, 'overlap': 1}"
train:sequence-20250314-165219-896795-94f1d9-e2fcd0046f82e1596125657ca48f43c97bc2f1a8ab59ce79f0d7dac7c9e2e95b-49,train,sequence-20250314-165219-896795-94f1d9-e2fcd0046f82e1596125657ca48f43c97bc2f1a8ab59ce79f0d7dac7c9e2e95b-49,sequence-20250314-165219-896795-94f1d9-e2fcd0046f82e1596125657ca48f43c97bc2f1a8ab59ce79f0d7dac7c9e2e95b-49,sequence-20250314-165219-896795-94f1d9-e2fcd0046f82e1596125657ca48f43c97bc2f1a8ab59ce79f0d7dac7c9e2e95b-49.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250314-165219-896795-94f1d9-e2fcd0046f82e1596125657ca48f43c97bc2f1a8ab59ce79f0d7dac7c9e2e95b-49.npy,256,192,49152,4,6,False,0.0,8533.119092866662,0.17360675237765832,11.0793384968015,1.8465564161335832,1.8465564161335832,0.0,2.2539957008347806,3.202702958588476,5.622639837378243,1.0114042647073518,"{'below': 2, 'left_of': 3, 'right_of': 1}"
train:sequence-20250306-140245-184805-ce33dc-56c2c8b63a92148afe7be5bf7fbb80878fdc65823af279ec1393e6e5e3b9849f-14,train,sequence-20250306-140245-184805-ce33dc-56c2c8b63a92148afe7be5bf7fbb80878fdc65823af279ec1393e6e5e3b9849f-14,sequence-20250306-140245-184805-ce33dc-56c2c8b63a92148afe7be5bf7fbb80878fdc65823af279ec1393e6e5e3b9849f-14,sequence-20250306-140245-184805-ce33dc-56c2c8b63a92148afe7be5bf7fbb80878fdc65823af279ec1393e6e5e3b9849f-14.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250306-140245-184805-ce33dc-56c2c8b63a92148afe7be5bf7fbb80878fdc65823af279ec1393e6e5e3b9849f-14.npy,256,192,49152,2,1,False,0.0,6318.5841087414265,0.12855192278526664,1.8466183255389468,1.8466183255389468,1.8466183255389468,0.0,0.5061063338574927,0.3935509032445034,0.9469610884369506,0.0,{'right_of': 1}
train:sequence-20250207-144652-600203-94fdf1-9f1a5a6cd020a105bde579e7da87d7c66153e4feee191e841a1cfcb17b4feeff-27,train,sequence-20250207-144652-600203-94fdf1-9f1a5a6cd020a105bde579e7da87d7c66153e4feee191e841a1cfcb17b4feeff-27,sequence-20250207-144652-600203-94fdf1-9f1a5a6cd020a105bde579e7da87d7c66153e4feee191e841a1cfcb17b4feeff-27,sequence-20250207-144652-600203-94fdf1-9f1a5a6cd020a105bde579e7da87d7c66153e4feee191e841a1cfcb17b4feeff-27.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250207-144652-600203-94fdf1-9f1a5a6cd020a105bde579e7da87d7c66153e4feee191e841a1cfcb17b4feeff-27.npy,256,192,49152,2,1,False,0.0,2880.002903853776,0.058593809079056314,1.8469538029177694,1.8469538029177694,1.8469538029177694,0.0,0.6429625718288803,0.43463786063858717,0.7693533704503019,0.0,{'above': 1}
train:sequence-20250317-170756-983011-ce2dfd-6f8f20fdf200d753805ce3721e61b42f1c6bdabd3e7463264637fae95f6e3f39-52,train,sequence-20250317-170756-983011-ce2dfd-6f8f20fdf200d753805ce3721e61b42f1c6bdabd3e7463264637fae95f6e3f39-52,sequence-20250317-170756-983011-ce2dfd-6f8f20fdf200d753805ce3721e61b42f1c6bdabd3e7463264637fae95f6e3f39-52,sequence-20250317-170756-983011-ce2dfd-6f8f20fdf200d753805ce3721e61b42f1c6bdabd3e7463264637fae95f6e3f39-52.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250317-170756-983011-ce2dfd-6f8f20fdf200d753805ce3721e61b42f1c6bdabd3e7463264637fae95f6e3f39-52.npy,256,192,49152,2,1,False,0.0,7005.956597734704,0.14253655187448536,1.8470048073323673,1.8470048073323673,1.8470048073323673,0.0,0.2363702877385343,0.6933240558917863,0.9173104637020466,0.0,{'right_of': 1}
train:sequence-20250311-165200-291096-ce33dc-314fa94ccbeb885ac77faa3dd53534ce6a02ae4f3b5b54c9fbc49f185420bfb1-44,train,sequence-20250311-165200-291096-ce33dc-314fa94ccbeb885ac77faa3dd53534ce6a02ae4f3b5b54c9fbc49f185420bfb1-44,sequence-20250311-165200-291096-ce33dc-314fa94ccbeb885ac77faa3dd53534ce6a02ae4f3b5b54c9fbc49f185420bfb1-44,sequence-20250311-165200-291096-ce33dc-314fa94ccbeb885ac77faa3dd53534ce6a02ae4f3b5b54c9fbc49f185420bfb1-44.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250311-165200-291096-ce33dc-314fa94ccbeb885ac77faa3dd53534ce6a02ae4f3b5b54c9fbc49f185420bfb1-44.npy,256,192,49152,2,1,False,0.0,7130.8345093411135,0.14507719949017564,1.8472029682725584,1.8472029682725584,1.8472029682725584,0.0588683589677534,0.621325747618368,0.32817375636338764,0.8388351053230494,0.0,{'overlap': 1}
train:sequence-20250317-161915-897130-94eea3-643bc357fbad8dc809245bfaee893c52d637c63723c66f129fa178cf937229b0-15,train,sequence-20250317-161915-897130-94eea3-643bc357fbad8dc809245bfaee893c52d637c63723c66f129fa178cf937229b0-15,sequence-20250317-161915-897130-94eea3-643bc357fbad8dc809245bfaee893c52d637c63723c66f129fa178cf937229b0-15,sequence-20250317-161915-897130-94eea3-643bc357fbad8dc809245bfaee893c52d637c63723c66f129fa178cf937229b0-15.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250317-161915-897130-94eea3-643bc357fbad8dc809245bfaee893c52d637c63723c66f129fa178cf937229b0-15.npy,256,192,49152,3,3,False,0.0,2616.8507536975962,0.053239964878287686,5.541899772924991,1.8472999243083301,1.8472999243083301,0.0,0.9627036849125603,1.855782889239828,2.7234131987726022,1.0986122886681096,"{'above': 1, 'left_of': 1, 'below': 1}"
train:sequence-20250226-154501-455236-985a55-937531f3ad4273e6d61097a9c96678e9af983a4cc067d1c1f69fcae24af7c853-40,train,sequence-20250226-154501-455236-985a55-937531f3ad4273e6d61097a9c96678e9af983a4cc067d1c1f69fcae24af7c853-40,sequence-20250226-154501-455236-985a55-937531f3ad4273e6d61097a9c96678e9af983a4cc067d1c1f69fcae24af7c853-40,sequence-20250226-154501-455236-985a55-937531f3ad4273e6d61097a9c96678e9af983a4cc067d1c1f69fcae24af7c853-40.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250226-154501-455236-985a55-937531f3ad4273e6d61097a9c96678e9af983a4cc067d1c1f69fcae24af7c853-40.npy,256,192,49152,6,15,False,0.0,9270.819967085925,0.18861531508556975,27.710050327832974,1.8473366885221982,1.8473366885221982,0.0,6.348726796630014,7.868721789817521,13.492601741385437,1.3397942802855756,"{'right_of': 4, 'left_of': 5, 'above': 2, 'below': 4}"
train:sequence-20250218-164952-791101-94eadd-4648265dac938bbebcd07b3605494d7b2291a6999ac9b112f395ab8a3f651981-57,train,sequence-20250218-164952-791101-94eadd-4648265dac938bbebcd07b3605494d7b2291a6999ac9b112f395ab8a3f651981-57,sequence-20250218-164952-791101-94eadd-4648265dac938bbebcd07b3605494d7b2291a6999ac9b112f395ab8a3f651981-57,sequence-20250218-164952-791101-94eadd-4648265dac938bbebcd07b3605494d7b2291a6999ac9b112f395ab8a3f651981-57.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250218-164952-791101-94eadd-4648265dac938bbebcd07b3605494d7b2291a6999ac9b112f395ab8a3f651981-57.npy,256,192,49152,4,6,False,0.0,4375.961321521457,0.0890291610010062,11.085041797593867,1.8475069662656445,1.8475069662656445,0.0,2.3183649144459793,3.407280215719886,5.359396667428003,0.8675632284814613,"{'left_of': 1, 'above': 4, 'right_of': 1}"
train:sequence-20250304-152827-572058-985d31-2181085895ec2304cf514503c7d7245ded7485be2a964497dce84561dc578589-24,train,sequence-20250304-152827-572058-985d31-2181085895ec2304cf514503c7d7245ded7485be2a964497dce84561dc578589-24,sequence-20250304-152827-572058-985d31-2181085895ec2304cf514503c7d7245ded7485be2a964497dce84561dc578589-24,sequence-20250304-152827-572058-985d31-2181085895ec2304cf514503c7d7245ded7485be2a964497dce84561dc578589-24.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250304-152827-572058-985d31-2181085895ec2304cf514503c7d7245ded7485be2a964497dce84561dc578589-24.npy,256,192,49152,3,3,False,0.0,6546.372819952987,0.13318629597886122,5.543302917793934,1.8477676392646447,1.8477676392646447,0.0,0.941120962203267,1.8421336119960667,2.7600483435945997,1.0986122886681096,"{'right_of': 1, 'below': 1, 'left_of': 1}"
train:sequence-20250306-170816-019215-985d31-4a9f8043dd4597dc9665392874153f5890e41769c25a3022ca9927747a0e3e6f-6,train,sequence-20250306-170816-019215-985d31-4a9f8043dd4597dc9665392874153f5890e41769c25a3022ca9927747a0e3e6f-6,sequence-20250306-170816-019215-985d31-4a9f8043dd4597dc9665392874153f5890e41769c25a3022ca9927747a0e3e6f-6,sequence-20250306-170816-019215-985d31-4a9f8043dd4597dc9665392874153f5890e41769c25a3022ca9927747a0e3e6f-6.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250306-170816-019215-985d31-4a9f8043dd4597dc9665392874153f5890e41769c25a3022ca9927747a0e3e6f-6.npy,256,192,49152,3,3,False,0.0,6960.823025584774,0.14161830699838815,5.543722596240184,1.8479075320800613,1.8479075320800613,0.0,0.9609343016457008,1.6992178713995185,2.8835704231949655,0.6365141682948128,"{'below': 1, 'left_of': 2}"
train:sequence-20250401-171536-401141-983e11-ce96125163710c35d6ffb4dabe42b74c272b6e947591c9b57a805f9ca37cd80e-5,train,sequence-20250401-171536-401141-983e11-ce96125163710c35d6ffb4dabe42b74c272b6e947591c9b57a805f9ca37cd80e-5,sequence-20250401-171536-401141-983e11-ce96125163710c35d6ffb4dabe42b74c272b6e947591c9b57a805f9ca37cd80e-5,sequence-20250401-171536-401141-983e11-ce96125163710c35d6ffb4dabe42b74c272b6e947591c9b57a805f9ca37cd80e-5.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250401-171536-401141-983e11-ce96125163710c35d6ffb4dabe42b74c272b6e947591c9b57a805f9ca37cd80e-5.npy,256,192,49152,4,6,False,0.0,4231.686860649917,0.0860938895802799,11.088082366834863,1.8480137278058104,1.8480137278058104,0.0,1.8393670466560448,3.577972130499032,5.670743189679786,1.0114042647073518,"{'right_of': 3, 'above': 2, 'below': 1}"
train:sequence-20250415-153955-552550-985a07-f3eb9577eb3c3f39c71d5136d072d564dfea0e385036fe6b9e61b6b0d03a525f-60,train,sequence-20250415-153955-552550-985a07-f3eb9577eb3c3f39c71d5136d072d564dfea0e385036fe6b9e61b6b0d03a525f-60,sequence-20250415-153955-552550-985a07-f3eb9577eb3c3f39c71d5136d072d564dfea0e385036fe6b9e61b6b0d03a525f-60,sequence-20250415-153955-552550-985a07-f3eb9577eb3c3f39c71d5136d072d564dfea0e385036fe6b9e61b6b0d03a525f-60.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250415-153955-552550-985a07-f3eb9577eb3c3f39c71d5136d072d564dfea0e385036fe6b9e61b6b0d03a525f-60.npy,256,192,49152,3,3,False,0.0,6027.930559748614,0.1226385611928022,5.544292349295059,1.8480974497650198,1.8480974497650198,0.0,1.7001760344067913,1.0576593336528872,2.7864569812353803,0.6365141682948128,"{'above': 2, 'left_of': 1}"
train:sequence-20250325-172007-759643-983e11-a391c4cf6a7af113ded5eb6a40608715204a35fbcf91d2588c839ff320da3bba-9,train,sequence-20250325-172007-759643-983e11-a391c4cf6a7af113ded5eb6a40608715204a35fbcf91d2588c839ff320da3bba-9,sequence-20250325-172007-759643-983e11-a391c4cf6a7af113ded5eb6a40608715204a35fbcf91d2588c839ff320da3bba-9,sequence-20250325-172007-759643-983e11-a391c4cf6a7af113ded5eb6a40608715204a35fbcf91d2588c839ff320da3bba-9.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250325-172007-759643-983e11-a391c4cf6a7af113ded5eb6a40608715204a35fbcf91d2588c839ff320da3bba-9.npy,256,192,49152,3,3,False,0.0,4055.7982982613003,0.08251542761762086,5.544496632796008,1.848165544265336,1.848165544265336,0.0,1.4540020546819754,1.3920088059930253,2.6984857721210074,0.6365141682948128,"{'right_of': 1, 'above': 2}"
train:sequence-20250401-165722-166548-94b4c8-d20fd988ea43b931988d4d627dd71f19e4b98e880053a963fedae4675567f43d-52,train,sequence-20250401-165722-166548-94b4c8-d20fd988ea43b931988d4d627dd71f19e4b98e880053a963fedae4675567f43d-52,sequence-20250401-165722-166548-94b4c8-d20fd988ea43b931988d4d627dd71f19e4b98e880053a963fedae4675567f43d-52,sequence-20250401-165722-166548-94b4c8-d20fd988ea43b931988d4d627dd71f19e4b98e880053a963fedae4675567f43d-52.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250401-165722-166548-94b4c8-d20fd988ea43b931988d4d627dd71f19e4b98e880053a963fedae4675567f43d-52.npy,256,192,49152,7,21,False,0.0,9233.407897475394,0.1878541645807982,38.81157423090056,1.8481702014714554,1.8481702014714554,0.2539820670788629,10.744124615633224,8.022739620134198,19.790727928054267,1.2732545193809297,"{'right_of': 5, 'overlap': 2, 'left_of': 11, 'above': 2, 'below': 1}"
train:sequence-20250311-125807-147031-94b4c8-f8d52b1241a49d34bc9d7eeab0baa9941f1e224ecca62b649d38203dc66867ac-21,train,sequence-20250311-125807-147031-94b4c8-f8d52b1241a49d34bc9d7eeab0baa9941f1e224ecca62b649d38203dc66867ac-21,sequence-20250311-125807-147031-94b4c8-f8d52b1241a49d34bc9d7eeab0baa9941f1e224ecca62b649d38203dc66867ac-21,sequence-20250311-125807-147031-94b4c8-f8d52b1241a49d34bc9d7eeab0baa9941f1e224ecca62b649d38203dc66867ac-21.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250311-125807-147031-94b4c8-f8d52b1241a49d34bc9d7eeab0baa9941f1e224ecca62b649d38203dc66867ac-21.npy,256,192,49152,4,6,False,0.0,7203.1576551516655,0.14654861765852184,11.089500584429285,1.8482500974048808,1.8482500974048808,0.0,2.5685123213588197,3.209489084664521,5.311499178405945,1.0114042647073518,"{'below': 1, 'left_of': 2, 'above': 3}"
train:sequence-20250224-123005-025360-985a0a-acf4159db368b38ca9be3913852f3f4fe6f9a25f049be5f681277d7036e500e3-61,train,sequence-20250224-123005-025360-985a0a-acf4159db368b38ca9be3913852f3f4fe6f9a25f049be5f681277d7036e500e3-61,sequence-20250224-123005-025360-985a0a-acf4159db368b38ca9be3913852f3f4fe6f9a25f049be5f681277d7036e500e3-61,sequence-20250224-123005-025360-985a0a-acf4159db368b38ca9be3913852f3f4fe6f9a25f049be5f681277d7036e500e3-61.npy,/projets/Fbassignana/diffusers_try/flow_matching_trial/data/raw/v18/train/sequence-20250224-123005-025360-985a0a-acf4159db368b38ca9be3913852f3f4fe6f9a25f049be5f681277d7036e500e3-61.npy,256,192,49152,2,1,False,0.0,1896.453918913327,0.038583453753933246,1.8483961751311058,1.8483961751311058,1.8483961751311058,0.0,0.3123673611281423,0.5408420528944583,0.9951867611085052,0.0,{'above': 1}
